"ilad";"ilcead";"mahallead";"tapuzeminref";"adano";"parselno";"tapualan";"kadastroalan";"tapucinsaciklama";"HazineParselDurumAciklama";"geom"
ARDAHAN;DAMAL;SEYİTÖREN;35164617;"117";"79";270.2;270.203208333114;Yol;HazineTam;POLYGON ((42.806990106075 41.381676484414, 42.807023912431 41.381683345289, 42.806963671923 41.381815765275, 42.806872022693 41.38193921247, 42.806783555279 41.382046394206, 42.806723616536 41.382166539598, 42.806670075515 41.382182383694, 42.806594146263 41.382283615829, 42.806542327266 41.382404001335, 42.806513476419 41.382397261356, 42.806990106075 41.381676484414))
ARDAHAN;DAMAL;SEYİTÖREN;35164734;"123";"2";790.76;790.765115665404;HAM TOPRAK;HazineTam;POLYGON ((42.797839058064 41.3900699501, 42.798115474663 41.390002597187, 42.798418126007 41.389942651871, 42.798650992476 41.390046185278, 42.798260550409 41.390070215905, 42.797381844499 41.390172167451, 42.79780938582 41.390025420802, 42.797839058064 41.3900699501))
ARDAHAN;DAMAL;SEYİTÖREN;35164785;"125";"60";1482.34;1482.34844610403;HAM TOPRAK;HazineTam;POLYGON ((42.780225733804 41.396826887184, 42.780045439971 41.396947460386, 42.779950756228 41.396890844017, 42.780049788052 41.396463295637, 42.780117490682 41.396321469878, 42.780465911112 41.396685081788, 42.780225733804 41.396826887184))
ARDAHAN;DAMAL;SEYİTÖREN;35147946;"125";"72";21.52;21.5286665768777;DİREK YERİ;HazineTam;POLYGON ((42.784912482916 41.392964593053, 42.784928062415 41.392979749468, 42.784946440148 41.392997628116, 42.784902571045 41.393023199182, 42.784868613823 41.392990164107, 42.784900826963 41.392971387248, 42.784912482916 41.392964593053))
ARDAHAN;DAMAL;SEYİTÖREN;98452829;"125";"87";3000.9;3000.90458863643;Tarla ;HazineTam;POLYGON ((42.791652832038 41.391499382847, 42.791878966692 41.391454560512, 42.7916378834 41.391698211022, 42.791360057667 41.391812301888, 42.791255743922 41.391846432789, 42.79105184739 41.391904541386, 42.790808016358 41.391935102006, 42.790167850548 41.391973964527, 42.790133103984 41.39191983455, 42.790511345323 41.391806475833, 42.790777832109 41.391721520576, 42.790887864241 41.391658052072, 42.791074915633 41.391611962751, 42.791358923723 41.391574867531, 42.791652832038 41.391499382847))
ARDAHAN;DAMAL;SEYİTÖREN;98452830;"125";"88";411.62;411.615164647406;Yol;HazineTam;POLYGON ((42.791954160818 41.391546722725, 42.7916378834 41.391698211022, 42.791878966692 41.391454560512, 42.792070627702 41.39141657085, 42.792136744674 41.391369184364, 42.792230491991 41.391412054458, 42.791954160818 41.391546722725))
ARDAHAN;DAMAL;SEYİTÖREN;98453211;"125";"89";41251.64;41251.5980824343;Ham Toprak ;HazineTam;POLYGON ((42.791878955035 41.391454562823, 42.791652832038 41.391499382847, 42.791358923723 41.391574867531, 42.791074915633 41.391611962751, 42.791355422414 41.391464807983, 42.791351330218 41.391412796217, 42.789994814408 41.391645224776, 42.789650406897 41.391733415075, 42.789607306077 41.391695193023, 42.789587132813 41.391662967796, 42.787030884504 41.392591450877, 42.786850976894 41.392635403071, 42.786459395734 41.392802787875, 42.786426764735 41.39275776535, 42.786188750585 41.392835901718, 42.786163067303 41.392805820458, 42.785240295401 41.393182404751, 42.785375968438 41.39337439969, 42.785208598204 41.39348054388, 42.785087660205 41.393368401046, 42.785011506198 41.393133004657, 42.785166158473 41.393052852778, 42.784960296811 41.392989646525, 42.784928062415 41.392979749468, 42.784912482916 41.392964593053, 42.784900826963 41.392971387248, 42.784887580494 41.392967320123, 42.784866821548 41.392960946404, 42.784715127956 41.39287761439, 42.784874123761 41.39283969674, 42.78495479078 41.392896763375, 42.785014784673 41.392939205025, 42.78508963999 41.392992160011, 42.785639384283 41.392812098504, 42.786781070478 41.392149109818, 42.78665411119 41.391972963659, 42.786517908527 41.391936473474, 42.786573083154 41.391883356019, 42.786743504888 41.391761754546, 42.786880658645 41.39169334135, 42.787040186824 41.391530098804, 42.787268238237 41.391420482724, 42.787784296361 41.391232604543, 42.788313378961 41.391039358522, 42.788722794333 41.390882342804, 42.789033974069 41.390782669945, 42.789281603523 41.39072539943, 42.789848200824 41.390651037803, 42.790201113032 41.390682325359, 42.790221628153 41.390532089228, 42.791104116889 41.390535317205, 42.791096306671 41.390688941651, 42.79103251153 41.390694206342, 42.790596953092 41.390701125585, 42.790572820193 41.39078361418, 42.791007392923 41.390792980878, 42.791268244979 41.39084322996, 42.791543380933 41.390929584922, 42.791792324255 41.391047732205, 42.792144079556 41.391218339584, 42.791878955035 41.391454562823), (42.791602408516 41.391223875102, 42.791097170946 41.391224338984, 42.79046859126 41.391317547392, 42.790403485575 41.391361155797, 42.789738510977 41.391461627871, 42.789390224552 41.391550540018, 42.788982147291 41.391741797104, 42.787919537866 41.392018758261, 42.787024733847 41.392377026975, 42.787001356432 41.392337001514, 42.787569693885 41.391933115818, 42.788181081748 41.391639167317, 42.788579496329 41.391477792145, 42.788752274272 41.391464665098, 42.788789768302 41.3914219042, 42.789242915796 41.391265191898, 42.789964980716 41.391088036992, 42.79046907075 41.391101104443, 42.791123525461 41.391083224042, 42.791437712105 41.391089638729, 42.791573132898 41.391133674524, 42.791602408516 41.391223875102))
ARDAHAN;DAMAL;SEYİTÖREN;98453212;"125";"90";816.82;816.91590582151;Yol;HazineTam;POLYGON ((42.791878924212 41.391454590286, 42.792144120626 41.391218302991, 42.792275915877 41.391282355537, 42.792405846456 41.391259412949, 42.792710113227 41.391148217298, 42.792528810507 41.391376022649, 42.792414055314 41.391364373883, 42.792230491991 41.391412054458, 42.792136744674 41.391369184364, 42.792070627702 41.39141657085, 42.791878924212 41.391454590286))
ARDAHAN;DAMAL;SEYİTÖREN;35164844;"126";"53";16692.97;16692.9712873505;HAM TOPRAK;HazineTam;POLYGON ((42.773688441504 41.400195033284, 42.773318966681 41.400117052859, 42.773291707297 41.400140884821, 42.773047159432 41.400319201822, 42.772948228292 41.400387703678, 42.772835177359 41.400477352317, 42.772726081492 41.400467939451, 42.772065774918 41.401055805232, 42.771970552968 41.401056866435, 42.771909548253 41.401009913394, 42.771728074039 41.401157556699, 42.771552945606 41.401410267817, 42.771593935598 41.401276104487, 42.771750434918 41.400773034181, 42.771739361697 41.400556713313, 42.771709243792 41.400419117397, 42.771821493579 41.400225756308, 42.771992435358 41.400149604273, 42.772796496131 41.399730601447, 42.774517209936 41.399289844069, 42.774789894062 41.399237473769, 42.774801555711 41.399312602154, 42.774624940838 41.399313351941, 42.774394878159 41.39941448647, 42.774308708719 41.399595093157, 42.774173466464 41.399703343255, 42.773688441504 41.400195033284))
ARDAHAN;DAMAL;SEYİTÖREN;35164872;"126";"81";945.58;945.582694375966;HAM TOPRAK;HazineTam;POLYGON ((42.774874776387 41.398499470616, 42.774524057649 41.398516098702, 42.774471833935 41.398417358648, 42.775128293832 41.398161126778, 42.775076573586 41.398309828051, 42.774976299932 41.398317832659004, 42.774982807576 41.398386499434, 42.774874776387 41.398499470616))
ARDAHAN;DAMAL;SEYİTÖREN;35164987;"127";"106";4560.99;4560.99057263273;HAM TOPRAK;HazineTam;POLYGON ((42.76438012981 41.40369898701, 42.764297486696 41.403527886395, 42.765077562856 41.403364133303, 42.765666141635 41.403597334847, 42.765767634411 41.403788530715, 42.765866430507 41.404155765271, 42.76579004341 41.404191355207, 42.765549122408 41.403975683672, 42.765385562075 41.403866070771, 42.765184862864 41.403776477501, 42.764941346428 41.403713874648, 42.764718105265 41.403691357591, 42.764570348291 41.403684125463, 42.76438012981 41.40369898701))
ARDAHAN;DAMAL;SEYİTÖREN;94536218;"127";"109";3929.21;3929.21147543314;Hamtoprak ;HazineTam;POLYGON ((42.757709822674 41.404537210197, 42.757842656519 41.404657537751, 42.757918043629 41.404814504992, 42.758138866946 41.404915305639, 42.758284221865 41.40506534104, 42.758119163934 41.40511665823, 42.757457779242 41.405358680453, 42.757430671651 41.405336204939, 42.757376586077 41.4052244084, 42.757376331419 41.405171584195, 42.757323148855 41.405074710149, 42.75729415435 41.405026829168, 42.757373112134 41.404951000825, 42.757420899431 41.404739823902, 42.757503486915 41.404675892736, 42.757709822674 41.404537210197))
ARDAHAN;DAMAL;SEYİTÖREN;94536219;"127";"110";201.39;201.393045312109;Yol;HazineTam;POLYGON ((42.757457779242 41.405358680453, 42.758119163934 41.40511665823, 42.757907481874 41.405217005575, 42.757512648312 41.405404173566, 42.757457779242 41.405358680453))
ARDAHAN;DAMAL;SEYİTÖREN;35164908;"127";"26";18608.57;18608.573646581;HAM TOPRAK;HazineTam;POLYGON ((42.76250854557 41.402038600151, 42.761680539344 41.401898291487, 42.760614534819 41.402321531807, 42.761136577514 41.401797642467, 42.761588885356 41.401441871396, 42.76211488512 41.401113990868, 42.762300044799 41.40108750111, 42.762324420405 41.401195710506, 42.762472908921 41.401173396343, 42.762513107494 41.401156683415, 42.762580993837 41.401133386091, 42.762648854528 41.401110865034, 42.762749420707 41.401093732061, 42.762870766029 41.401047294881, 42.762998305278 41.401036103702, 42.763145837896 41.401029237609, 42.763301155743 41.401005955081, 42.763424315066 41.400981629678, 42.763665550364 41.400964267472, 42.763967910222 41.401237902192, 42.76391851225 41.401519876802, 42.763837287045 41.401685887105, 42.763365135677 41.401683290522, 42.762771743158 41.401879199046, 42.762764830793 41.402038898489, 42.76250854557 41.402038600151))
ARDAHAN;DAMAL;SEYİTÖREN;35164944;"127";"63";22665.89;22665.8933615106;HAM TOPRAK;HazineTam;POLYGON ((42.767167045461 41.401111316275, 42.767772742048 41.400461786236, 42.76781531681 41.400367618419, 42.768196384439 41.400373172044, 42.768590780473 41.400379460182, 42.768593351392 41.400263998007, 42.768164091947 41.400302233384, 42.767828624234 41.400297757455, 42.767049648609 41.400148285014, 42.767008840644 41.399930264571, 42.76708281165 41.39974352475, 42.768263162355 41.399761566323, 42.768255353311 41.399803023813, 42.768699753214 41.399888112969, 42.769864420159 41.400567943412, 42.769714662858 41.400696431623, 42.768973946877 41.400985082149, 42.768507710496 41.401086038132, 42.768192930373 41.401135499837, 42.76803573107 41.401215599048, 42.767924578263 41.40127864797, 42.767758427269 41.401210701341, 42.767167045461 41.401111316275), (42.768575604469 41.400092429112, 42.768596445435 41.400192934259, 42.768198789929 41.400186293445, 42.767887270288 41.400209054875, 42.767713282582 41.400192948224, 42.767735817842 41.400153643477, 42.767870716959 41.400169055653, 42.768179919723 41.400152860077, 42.768575604469 41.400092429112))
ARDAHAN;DAMAL;SEYİTÖREN;35164959;"127";"78";22461.55;22461.5547350896;HAM TOPRAK;HazineTam;POLYGON ((42.76482027333 41.400868377309, 42.764654332137 41.400887637512, 42.76460545289 41.400842145072, 42.764453454625 41.400878923065, 42.764354603875 41.400859507385, 42.764454664454 41.400797569248, 42.764090746523 41.400816330446, 42.764672670378 41.400678337819, 42.76499772634 41.400561089272, 42.764939655298 41.400318876704, 42.765296107869 41.400221389111, 42.76557702949 41.400124709137, 42.765421568721 41.399873753818, 42.765612100424 41.399905032944, 42.765851914944 41.400010299538, 42.766005607844 41.400292767573, 42.766631704073 41.400320363047, 42.767772742048 41.400461786236, 42.767167045461 41.401111316275, 42.766872004011 41.40123189965, 42.766292814506 41.401220945305, 42.765832198889 41.401184419229, 42.765609899163 41.401155918347, 42.764974267864 41.401038244979, 42.764963463109 41.401002720779, 42.76482027333 41.400868377309))
ARDAHAN;DAMAL;SEYİTÖREN;35147950;"128";"3";11147.82;11147.824946027;HAM TOPRAK;HazineTam;POLYGON ((42.765590002058 41.399397053157, 42.765163617626 41.399538846767, 42.765090211724 41.39956469891, 42.764558857401 41.399584050803, 42.764044449487 41.399797574013, 42.763933378161 41.399766025612, 42.763848101563 41.399749320982, 42.763625075388 41.399705632578, 42.763450455213 41.399671426038, 42.76244106894 41.399464295032, 42.763324663767 41.399131654688, 42.763485877727 41.399117420821, 42.763638998967 41.399107499236, 42.763799812718 41.399111166969, 42.763940910641 41.399144623712, 42.763993623693 41.399133712092, 42.764193804785 41.399155962444, 42.764260678328 41.399176892749, 42.764394060215 41.399213092336, 42.764533174526 41.399204820327, 42.764612937646 41.399159406393, 42.764732716821 41.399182320569, 42.764802364902 41.399247009911, 42.764846358351 41.399302005488, 42.764869718734 41.399331207921, 42.764970725464 41.399409701751, 42.765076997876 41.399492287318, 42.765200241905 41.39948761408, 42.765162939483 41.399346922237, 42.765136083023 41.399245628561, 42.765462327151 41.399175947305, 42.765628900175 41.399194731789, 42.765680142219 41.399200510317, 42.765698811804 41.399323037298, 42.765590002058 41.399397053157), (42.763823733859 41.399718552514, 42.763775927655 41.399733754631, 42.76375927338 41.39970406199, 42.763807079567 41.399688859881, 42.763823733859 41.399718552514))
ARDAHAN;DAMAL;SEYİTÖREN;35147951;"128";"4";15.53;15.5365263710658;DİREK YERİ;HazineTam;POLYGON ((42.763775927655 41.399733754631, 42.76375927338 41.39970406199, 42.763807079567 41.399688859881, 42.763823733859 41.399718552514, 42.763775927655 41.399733754631))
ARDAHAN;DAMAL;SEYİTÖREN;95268496;"129";"84";43046.27;43046.285555493;Ariyet  Ocağı;HazineTam;POLYGON ((42.752079793109 41.41545418094, 42.755558295471 41.414072433295, 42.756100291078 41.414500275897, 42.754021639069 41.416742955372, 42.752079793109 41.41545418094))
ARDAHAN;DAMAL;SEYİTÖREN;89091190;"130";"46";38244.71;38244.7125740769;HAMTOPRAK ;HazineTam;POLYGON ((42.779104282144 41.433082636688, 42.783631044245 41.435252534898, 42.78368513088 41.435276833428, 42.783740994394 41.435298737294, 42.783798447768 41.435318173165, 42.783857298671 41.435335075977, 42.783917350092 41.435349389147, 42.783978401002 41.435361064759, 42.784040247026 41.435370063727, 42.784102681085 41.435376355922, 42.79139649049 41.435950119209, 42.791383781259 41.435958139221, 42.791145396749 41.43625626445, 42.784057884013 41.435698723182, 42.783970750458 41.435689941739, 42.783884437468 41.435677382682, 42.783799234163 41.435661088073, 42.783715425775 41.43564111246, 42.783633292867 41.435617522715, 42.783553110391 41.435590397808, 42.783475146771 41.435559828546, 42.783399663 41.435525917264, 42.77973368465 41.433768657086, 42.779436245766 41.433468121265, 42.779104282144 41.433082636688))
ARDAHAN;DAMAL;SEYİTÖREN;89091193;"131";"3";32324.84;32324.8367764566;HAMTOPRAK;HazineTam;POLYGON ((42.791517771795 41.435959655733, 42.791531229378 41.435960713915, 42.791599870942 41.435964465385, 42.791668690332 41.435964945677, 42.791737412545 41.435962152871, 42.791805762966 41.435956098128, 42.791873468466 41.435946805641, 42.791940258493 41.435934312545, 42.792005866155 41.435918668762, 42.792070029283 41.435899936805, 42.792132491484 41.435878191526, 42.792193003159 41.43585351982, 42.792251322614 41.435826020225, 42.80044248207 41.431686112654, 42.800441517983 41.43194318362, 42.800331805947 41.432132505547, 42.792491438267 41.436095103807, 42.792416951345 41.43613043296, 42.792339870118 41.436162455971, 42.792260453427 41.436191065312, 42.792178967949 41.436216164912, 42.792095687308 41.436237670487, 42.792010891157 41.436255509822, 42.791924864238 41.436269623012, 42.791837895428 41.436279962666, 42.791750276768 41.436286494063, 42.791662302479 41.43628919527, 42.791574267979 41.436288057217, 42.791486468885 41.436283083726, 42.791242495665 41.436263899663, 42.791473550621 41.435990639731, 42.791517771795 41.435959655733))
ARDAHAN;DAMAL;SEYİTÖREN;35165127;"132";"45";4597.11;4597.11096519174;TARLA;HazineTam;POLYGON ((42.806210446045 41.397545634075, 42.806782130751 41.397073726715, 42.806766517918 41.397217035099, 42.806755228909 41.39753052646, 42.806368095662 41.397753847459, 42.805119507612 41.398382517613, 42.805104354153 41.398197701597, 42.805528623103 41.398023776868, 42.80541958541 41.397935532153, 42.805932356488 41.397648074795, 42.806210446045 41.397545634075))
ARDAHAN;DAMAL;SEYİTÖREN;35165140;"132";"58";1675.82;1675.82266938908;HAM TOPRAK;HazineTam;POLYGON ((42.803292041212 41.396551648626, 42.803198943443 41.39662481957, 42.803265491078 41.396865149917, 42.802908964443 41.396842160039, 42.802730274414 41.396848503939, 42.802724796689 41.396727417181, 42.802843093047 41.396703312231, 42.802833073395 41.396551593482, 42.802974024266 41.396537326455, 42.802936864434 41.396326425387, 42.802842316233 41.396207503428, 42.803292041212 41.396551648626))
ARDAHAN;DAMAL;SEYİTÖREN;35165146;"132";"64";1399.84;1399.84322962695;HAM TOPRAK;HazineTam;POLYGON ((42.803377288713 41.397942951002, 42.802608114682 41.397634932008, 42.80281188614 41.397603171763, 42.803344301962 41.397807859024, 42.803920920701 41.397831603257, 42.803826067148 41.39800905751, 42.803686517319 41.39795733793, 42.803377288713 41.397942951002))
ARDAHAN;DAMAL;SEYİTÖREN;35165391;"138";"155";1122.35;1122.35477544557;HAM TOPRAK;HazineTam;POLYGON ((42.784106835191 41.409872919637, 42.784295463784 41.409655615427, 42.784284536974 41.409448655455, 42.784385355298 41.409385478494, 42.784479161542 41.409610420492, 42.784471230105 41.40982498855, 42.784386610658 41.410004080115, 42.784311555548 41.409983837828, 42.784106835191 41.409872919637))
ARDAHAN;DAMAL;SEYİTÖREN;35165403;"138";"167";3003.92;3003.92825160229;HAM TOPRAK;HazineTam;POLYGON ((42.783566636703 41.405468958409, 42.783565084568 41.40592924165, 42.782878561769 41.405798851244, 42.783092086781 41.405756465556, 42.783312768053 41.405514255988, 42.783404857429 41.405215143647, 42.783329452086 41.404998972056, 42.783355024241 41.404883294205, 42.783483326569 41.404871687053, 42.783576740416 41.404873074983, 42.783673581326 41.405111902775, 42.783566636703 41.405468958409))
ARDAHAN;DAMAL;SEYİTÖREN;35165430;"138";"194";6206.61;6206.61455611219;HAM TOPRAK;HazineTam;POLYGON ((42.787084952793 41.395541974525, 42.787273381861 41.395628332135, 42.787192592359 41.395711859489, 42.787078253832 41.395678513275, 42.786913724868 41.395872792231, 42.786795783736 41.396037768809, 42.786693088583 41.396104451628, 42.786498479474 41.396160736486, 42.786236057785 41.395935075992, 42.786381759527 41.395784128325, 42.786679510731 41.39544190825, 42.786850877411 41.395173449183, 42.787046306941 41.394904238204, 42.787124584466 41.394769554415, 42.787205270518 41.394788038483, 42.787238694352 41.394838882672, 42.787147683384 41.39502298606, 42.787209321317 41.395050432365, 42.787426675102 41.394827911768, 42.78758611731 41.394662781009, 42.787629265178 41.394789321008, 42.787492677099 41.39493033151, 42.787276128327 41.395236122059, 42.787084952793 41.395541974525))
ARDAHAN;DAMAL;SEYİTÖREN;35165482;"138";"246";4041.74;4041.74374052843;HAM TOPRAK;HazineTam;POLYGON ((42.779143304681 41.404442246509, 42.779275087203 41.404540159171, 42.779148812543 41.404263923074, 42.779364853975 41.404192451878, 42.779486681124 41.404333538787, 42.779544471775 41.404316278454, 42.779595367679 41.404515988457, 42.779661126716 41.405093667644, 42.779662152955 41.405364085445, 42.779695484704 41.405763974593, 42.779523791267 41.405820230094, 42.779513266378 41.405775934718, 42.779359875028 41.404897568031, 42.779143304681 41.404442246509))
ARDAHAN;DAMAL;SEYİTÖREN;35165485;"138";"249";3023.71;3023.71775990862;HAM TOPRAK;HazineTam;POLYGON ((42.780388105564 41.405051691666, 42.780376542805 41.405264313312, 42.78045271402 41.405582752376, 42.780607310928 41.405941685549, 42.780313381883 41.406081804478, 42.780133646637 41.4058931051, 42.780106508188 41.405476024385, 42.780137616851 41.405040679576, 42.780388105564 41.405051691666))
ARDAHAN;DAMAL;SEYİTÖREN;35165488;"138";"252";5677.95;5677.95157598178;HAM TOPRAK;HazineTam;POLYGON ((42.782158227012 41.406559713548, 42.782183095093 41.406745475743, 42.782220134623 41.406902544415, 42.782042024401 41.406970185891, 42.781882308422 41.406877619214, 42.781698294255 41.407118126361, 42.781447174648 41.407672044411, 42.781408611069 41.407819844963, 42.781289077204 41.407850413683, 42.78137944122 41.407511968676, 42.781287296609 41.40749904177, 42.781275434971 41.407378528713, 42.781546168933 41.406950209009, 42.781638127093 41.406741489092, 42.781657207036 41.406492141661, 42.781364367225 41.406230187077, 42.781643166327 41.40607081349, 42.7819827917 41.406305391804, 42.782158227012 41.406559713548))
ARDAHAN;DAMAL;SEYİTÖREN;35165515;"138";"279";2585.46;2585.46499956443;HAM TOPRAK;HazineTam;POLYGON ((42.785926457706 41.397429536259, 42.786043993306 41.397174344248, 42.786173627853 41.396996552543, 42.786454605411 41.397091445946, 42.786324419306 41.397305292774, 42.785902250801 41.398008918242, 42.785727014086 41.397998192974, 42.785809948307 41.397756198625, 42.785926457706 41.397429536259))
ARDAHAN;DAMAL;SEYİTÖREN;35165536;"138";"300";1767.44;1767.44308029357;HAM TOPRAK;HazineTam;POLYGON ((42.783348227106 41.400892054453, 42.783561086208 41.401031126214, 42.783780017699 41.401042135168, 42.783644174273 41.40118477784, 42.782968161594 41.401003807396, 42.783028642947 41.400865443457, 42.782865072198 41.400767199384, 42.782812357369 41.400755789049, 42.783344581786 41.400684796891, 42.783348227106 41.400892054453))
ARDAHAN;DAMAL;SEYİTÖREN;94537974;"138";"348";64.64;64.6433505397355;Yol;HazineTam;POLYGON ((42.775237524251 41.407128033741, 42.77510246213 41.407120226953, 42.775081442 41.407059270473, 42.775185543079 41.407067641307, 42.775237524251 41.407128033741))
ARDAHAN;DAMAL;SEYİTÖREN;94537975;"138";"349";1159.91;1159.91366583886;Hamtoprak ;HazineTam;POLYGON ((42.775642604056 41.407549438622, 42.775287018357 41.407587690545, 42.7752248163 41.407475040599, 42.77510246213 41.407120226953, 42.775237524251 41.407128033741, 42.775463145535 41.407390162032, 42.775596537181 41.407366102195, 42.775642604056 41.407549438622))
ARDAHAN;DAMAL;SEYİTÖREN;35165281;"138";"44";955.25;955.25513814867;Yol;HazineTam;POLYGON ((42.786021799161 41.401883926013, 42.786057242465 41.40213466121, 42.785961839188 41.402255653636, 42.785942924783 41.40208488077, 42.785877067912 41.401872837732, 42.78583033148 41.401690154526, 42.78586075321 41.4013867918, 42.78593526455 41.401341747773, 42.785961986925 41.401554751433, 42.786021799161 41.401883926013))
ARDAHAN;DAMAL;SEYİTÖREN;98438598;"138";"462";1855.13;1855.13180198613;HAM TOPRAK;HazineTam;POLYGON ((42.785414918261 41.400440154285, 42.785088458071 41.400310485981, 42.784699846104 41.400210374556, 42.784903637264 41.40018222943, 42.785202093919 41.400238370842, 42.785399710361 41.40023232293, 42.785620221181 41.400272990861, 42.785647109567 41.400287928414, 42.785821473569 41.400362984735, 42.785694289785 41.400824389069, 42.785538492698 41.400852944414, 42.785537857894 41.400719501056, 42.785627621123 41.400641967868, 42.785619793454 41.400489969761, 42.785414918261 41.400440154285))
ARDAHAN;DAMAL;SEYİTÖREN;98438599;"138";"463";527.19;527.189376088008;Yol;HazineTam;POLYGON ((42.785818736934 41.400801579544, 42.785694289785 41.400824389069, 42.785821473569 41.400362984735, 42.785955625846 41.400420731312, 42.785818736934 41.400801579544))
ARDAHAN;DAMAL;SEYİTÖREN;35165315;"138";"79";1215.47;1215.4737637802;HAM TOPRAK;HazineTam;POLYGON ((42.786181342293 41.393917745176, 42.786138671145 41.394021915733, 42.786029887968 41.394046251868, 42.78593903524 41.394062632925, 42.785857900994 41.394092207592, 42.785820696135 41.394112503493, 42.785798932916 41.393955915667, 42.78572220467 41.393935430824, 42.785808521311 41.393858730411, 42.785885503903 41.393782008148, 42.785854323521 41.393752103931, 42.785982466136 41.393630727535, 42.786113304034 41.393639213987, 42.786166671004 41.393657248857, 42.78600811655 41.393731110685, 42.786023590222 41.393767950724, 42.786200878897 41.393744699702, 42.786181342293 41.393917745176))
ARDAHAN;DAMAL;SEYİTÖREN;98454233;"139";"5";745.16;745.159594120639;Yol;HazineTam;POLYGON ((42.794918532335 41.390644792807, 42.794759181932 41.390559044121, 42.794818945681 41.390533855858, 42.794853627735 41.390487453221, 42.795508056425 41.390333782835, 42.79508613194 41.390607053122, 42.794918532335 41.390644792807))
ARDAHAN;DAMAL;SEYİTÖREN;98454234;"139";"6";1176.44;1176.44474024393;Ham Toprak ;HazineTam;POLYGON ((42.795999762071 41.390268928538, 42.796102119841 41.390383668, 42.795703352711 41.390469895838, 42.795293890767 41.390560270092, 42.79508613194 41.390607053122, 42.795508056425 41.390333782835, 42.795679644967 41.39029349035, 42.795999762071 41.390268928538))
ARDAHAN;DAMAL;SEYİTÖREN;35165654;"142";"9";451.86;451.867796214966;Yol;HazineTam;POLYGON ((42.775932119076 41.406823437617, 42.775934609189 41.406941486124, 42.775465236892 41.406926698081, 42.775427013741 41.406856682729, 42.775733463453 41.406826021513, 42.775932119076 41.406823437617))
ARDAHAN;DAMAL;SEYİTÖREN;35165714;"143";"40";332.47;332.478770469926;HAM TOPRAK;HazineTam;POLYGON ((42.773068552405 41.402230439705, 42.772976661958 41.402131328073, 42.773007177978 41.402078788785, 42.773354280278 41.402290861664, 42.773300100164 41.402363811662, 42.773068552405 41.402230439705))
ARDAHAN;DAMAL;SEYİTÖREN;35165736;"145";"19";2448.12;2448.12660950794;TARLA;HazineTam;POLYGON ((42.770003626042 41.404207486275, 42.770822068221 41.404221124922, 42.770756184021 41.404314287534, 42.77086230209 41.404355452838, 42.770830520861 41.404504053598, 42.770817193536 41.404540252115, 42.770337123149 41.404486885928, 42.769805075527 41.404484495328, 42.770003626042 41.404207486275))
ARDAHAN;DAMAL;SEYİTÖREN;35165762;"146";"1";629.51;629.517905001801;HAM TOPRAK;HazineTam;POLYGON ((42.769924127222 41.409367363159, 42.770014423878 41.409215349453, 42.770122055745 41.409407348334, 42.770074278752 41.409462547732, 42.769913099341 41.409594492555, 42.76986885536 41.409646077474, 42.769688193393 41.409736964048, 42.76975386668 41.409635076961, 42.769803256953 41.409561498066, 42.769924127222 41.409367363159))
ARDAHAN;DAMAL;SEYİTÖREN;35165902;"147";"121";4340.59;4340.59781234191;HAM TOPRAK;HazineTam;POLYGON ((42.782707065769 41.418656667176, 42.782815183285 41.418729573351, 42.783129993237 41.418704453922, 42.783246472499 41.418754768781, 42.783303551681 41.418799765095, 42.783303527691 41.41890617482, 42.783197367873 41.418969204344, 42.783169127587 41.419019662501, 42.782936200402 41.419042901269, 42.782801764513 41.419009848048, 42.782297261157 41.418915022151, 42.782313701703 41.418818588734, 42.7821077679 41.418784548716, 42.781695252345 41.418788067168, 42.781681586646 41.418732034378, 42.781689909215 41.418591262606, 42.782211545202 41.418550612275, 42.782559644276 41.418532547705, 42.782707065769 41.418656667176))
ARDAHAN;DAMAL;SEYİTÖREN;35165921;"147";"140";3376.26;3376.26541766493;HAM TOPRAK;HazineTam;POLYGON ((42.778826285564 41.42130521811, 42.778537958597 41.421658149424, 42.777934687263 41.421634003085, 42.777470769432 41.421581378112, 42.777652664657 41.421393921727, 42.77773432828 41.421299111667, 42.778826285564 41.42130521811))
ARDAHAN;DAMAL;SEYİTÖREN;35165788;"147";"7";5004.71;5004.71152146962;HAM TOPRAK;HazineTam;POLYGON ((42.777907116765 41.414825774749, 42.777669499215 41.414683622478, 42.777275247785 41.414652284416, 42.777471084351 41.414187026355, 42.777563111811 41.414079880421, 42.777584514178 41.41406292823, 42.777633980947 41.414044365538, 42.777758811943 41.413925452047, 42.777912541371 41.414014520864, 42.778258745388 41.413980002349, 42.778238693984 41.414288682068, 42.777907116765 41.414825774749))
ARDAHAN;DAMAL;SEYİTÖREN;35165954;"149";"7";325.87;325.873221409867;HAM TOPRAK;HazineTam;POLYGON ((42.783243308865 41.416332268277, 42.783272165322 41.416245784979, 42.783285828689 41.416470001017, 42.783222267419 41.416518687306, 42.78311417527 41.416619887451, 42.783135149653 41.416642237265, 42.783043376983 41.416681199515, 42.782947377053 41.416694459184, 42.782891060969 41.41666502248, 42.782969237905 41.416633563966, 42.783136723263 41.416533863109, 42.783198947112 41.416449113744, 42.783243308865 41.416332268277))
